"gene","module"
"693203","grey"
"693204","grey"
"693205","grey"
"693206","grey"
"693208","grey"
"693209","grey"
"693210","grey"
"693211","grey"
"693212","grey"
"693213","blue"
"693214","grey"
"693215","grey"
"693216","grey"
"693217","grey"
"693218","grey"
"693219","grey"
"693220","grey"
"693221","grey"
"693222","grey"
"693223","grey"
"693224","grey"
"693225","grey"
"693226","turquoise"
"693227","grey"
"693228","grey"
"693230","grey"
"693231","grey"
"693232","grey"
"693233","grey"
"693234","grey"
"693235","grey"
"6934","purple"
"6935","turquoise"
"6936","grey"
"6938","brown"
"6939","blue"
"694","grey"
"6940","grey"
"6941","yellow"
"6942","grey"
"6943","grey"
"6944","brown"
"6945","tan"
"6947","grey"
"6948","grey"
"6949","purple"
"695","red"
"6950","greenyellow"
"6953","grey"
"6954","grey"
"696","grey"
"6975","grey"
"6988","turquoise"
"699","grey"
"6990","blue"
"6991","yellow"
"6992","turquoise"
"6993","blue"
"6996","turquoise"
"6997","grey"
"6998","grey"
"6999","blue"
"70","brown"
"7001","brown"
"7003","brown"
"7004","red"
"7005","red"
"7006","grey"
"7007","grey"
"7008","brown"
"7009","red"
"701","grey"
"7010","turquoise"
"7011","turquoise"
"7012","grey"
"7013","turquoise"
"7014","yellow"
"7015","grey"
"7016","brown"
"7018","pink"
"7019","turquoise"
"7020","grey"
"7021","grey"
"7022","magenta"
"7023","green"
"7024","grey"
"7025","grey"
"7026","turquoise"
"7027","grey"
"7029","grey"
"7030","tan"
"7031","grey"
"7032","grey"
"7033","grey"
"7035","brown"
"7036","brown"
"7037","turquoise"
"7038","grey"
"7039","black"
"7040","red"
"7041","blue"
"7042","purple"
"7043","lightcyan"
"7044","grey"
"7045","red"
"7046","red"
"7047","grey"
"7048","turquoise"
"7049","purple"
"705","brown"
"7050","yellow"
"7051","green"
"7052","red"
"7053","grey"
"7054","grey"
"7056","red"
"7057","red"
"7058","black"
"7059","turquoise"
"706","blue"
"7060","grey"
"7062","yellow"
"7064","brown"
"7066","brown"
"7067","grey"
"7068","blue"
"7069","grey"
"7070","yellow"
"7071","red"
"7072","turquoise"
"7073","greenyellow"
"7074","yellow"
"7075","red"
"7076","blue"
"7077","grey"
"7078","grey"
"7079","grey"
"708","grey"
"7080","grey"
"7082","turquoise"
"7083","grey"
"7084","magenta"
"7086","grey"
"7087","yellow"
"7088","grey"
"7089","green"
"7090","tan"
"7091","black"
"7092","blue"
"7093","magenta"
"7094","yellow"
"7095","turquoise"
"7096","red"
"7097","red"
"7098","red"
"7099","turquoise"
"71","grey"
"710","red"
"7100","red"
"7101","purple"
"7102","yellow"
"7103","black"
"7104","grey"
"7105","brown"
"7106","blue"
"7107","purple"
"7108","green"
"7109","turquoise"
"711","grey"
"7110","turquoise"
"7111","yellow"
"7112","turquoise"
"7113","grey"
"7114","green"
"712","red"
"7122","blue"
"7123","grey"
"7124","grey"
"7125","turquoise"
"7126","grey"
"7127","grey"
"7128","red"
"713","red"
"7130","grey"
"7132","red"
"7133","red"
"7134","turquoise"
"7135","grey"
"7136","grey"
"7137","grey"
"7138","black"
"7139","brown"
"714","red"
"7140","grey"
"7141","grey"
"7142","grey"
"7143","turquoise"
"7145","yellow"
"7146","grey"
"7148","turquoise"
"715","red"
"7150","green"
"7151","turquoise"
"7152","grey"
"7153","grey"
"7155","green"
"7156","grey"
"7157","red"
"7158","grey"
"7159","purple"
"716","red"
"7161","blue"
"7162","grey"
"7163","blue"
"7164","magenta"
"7165","green"
"7166","grey"
"7167","brown"
"7168","black"
"7169","blue"
"717","red"
"7170","brown"
"7171","grey"
"7172","yellow"
"7173","grey"
"7174","brown"
"7175","turquoise"
"7177","grey"
"7178","tan"
"7179","grey"
"718","red"
"7180","grey"
"7181","blue"
"7182","turquoise"
"7184","greenyellow"
"7185","pink"
"7186","green"
"7187","grey"
"7188","grey"
"7189","grey"
"719","red"
"7190","greenyellow"
"72","grey"
"720","grey"
"7200","grey"
"7201","grey"
"7203","grey"
"7204","grey"
"7205","magenta"
"721","grey"
"7216","yellow"
"722","grey"
"7220","tan"
"7221","grey"
"7222","grey"
"7223","grey"
"7224","blue"
"7225","grey"
"7226","brown"
"7227","turquoise"
"723778","grey"
"723790","grey"
"723805","grey"
"723809","grey"
"723961","grey"
"723972","grey"
"724023","cyan"
"724024","grey"
"724025","grey"
"724026","grey"
"724027","black"
"724028","grey"
"724029","grey"
"724031","grey"
"724032","grey"
"724087","grey"
"724102","turquoise"
"7247","blue"
"7248","turquoise"
"7249","grey"
"725","grey"
"7251","grey"
"7252","grey"
"7253","grey"
"7257","blue"
"7259","blue"
"726","brown"
"7260","brown"
"7262","grey"
"7263","green"
"7264","green"
"7265","brown"
"7266","pink"
"7267","yellow"
"7268","turquoise"
"727","grey"
"7270","grey"
"7272","grey"
"7273","turquoise"
"7274","purple"
"7275","pink"
"7276","grey"
"727676","grey"
"727677","grey"
"727684","grey"
"727699","grey"
"7277","yellow"
"727708","grey"
"727710","grey"
"727751","grey"
"727758","grey"
"727764","grey"
"7278","grey"
"727800","brown"
"727832","grey"
"727851","grey"
"727857","yellow"
"727866","grey"
"727896","greenyellow"
"727897","grey"
"727910","grey"
"727915","grey"
"727924","grey"
"727936","grey"
"727940","grey"
"727956","turquoise"
"727957","brown"
"727978","grey"
"727982","grey"
"727993","grey"
"728","red"
"7280","yellow"
"728012","grey"
"728024","grey"
"728026","grey"
"728039","grey"
"728040","grey"
"728047","grey"
"728053","grey"
"728066","grey"
"728081","grey"
"728084","blue"
"728095","grey"
"728096","grey"
"728113","grey"
"728114","grey"
"728116","turquoise"
"728118","grey"
"728127","turquoise"
"728130","grey"
"728158","black"
"728175","grey"
"728190","grey"
"728192","yellow"
"728194","grey"
"728215","blue"
"728218","grey"
"728224","grey"
"728228","grey"
"728229","grey"
"728233","grey"
"728239","grey"
"728255","grey"
"728262","grey"
"728264","green"
"728269","grey"
"728276","grey"
"728279","grey"
"728283","blue"
"728290","grey"
"728294","green"
"728299","grey"
"7283","brown"
"728310","grey"
"728323","turquoise"
"728339","grey"
"728340","grey"
"728342","grey"
"728343","grey"
"728358","grey"
"728361","green"
"728377","grey"
"728378","grey"
"728392","brown"
"7284","brown"
"728402","grey"
"728407","turquoise"
"728409","grey"
"728411","grey"
"728419","grey"
"728431","blue"
"728441","grey"
"728448","grey"
"728450","grey"
"728463","grey"
"728464","turquoise"
"728485","yellow"
"728489","turquoise"
"728492","grey"
"728495","grey"
"728498","grey"
"728524","grey"
"728537","green"
"728554","grey"
"728558","turquoise"
"728568","brown"
"728577","grey"
"728586","grey"
"728588","grey"
"728591","grey"
"728597","grey"
"7286","yellow"
"728606","brown"
"728609","grey"
"728613","grey"
"728619","grey"
"728621","grey"
"728622","blue"
"728635","grey"
"728637","grey"
"728640","grey"
"728642","blue"
"728643","grey"
"728655","grey"
"728656","grey"
"728658","green"
"728661","turquoise"
"728673","grey"
"728689","grey"
"728695","grey"
"7287","grey"
"728712","cyan"
"728715","grey"
"728716","grey"
"728723","grey"
"728724","grey"
"728728","grey"
"728730","blue"
"728734","grey"
"728739","blue"
"728741","grey"
"728743","brown"
"728747","grey"
"728752","grey"
"728755","grey"
"728758","grey"
"728763","grey"
"728769","greenyellow"
"728773","grey"
"728780","grey"
"728798","yellow"
"7288","grey"
"728805","grey"
"728806","grey"
"728819","grey"
"728833","grey"
"728841","grey"
"728855","grey"
"728858","grey"
"728882","grey"
"728888","grey"
"7289","yellow"
"728927","turquoise"
"728945","grey"
"728957","grey"
"728963","turquoise"
"728975","grey"
"728978","brown"
"728989","grey"
"729","grey"
"7290","grey"
"729013","grey"
"729020","turquoise"
"729025","grey"
"729040","grey"
"729041","grey"
"729059","grey"
"729080","grey"
"729082","grey"
"729083","grey"
"729085","grey"
"729092","grey"
"729096","turquoise"
"7291","blue"
"729156","yellow"
"729159","grey"
"729162","grey"
"729164","grey"
"729171","grey"
"729173","grey"
"729176","turquoise"
"729177","grey"
"729178","blue"
"7292","grey"
"729201","grey"
"729218","grey"
"729220","grey"
"729222","grey"
"729224","grey"
"729230","grey"
"729234","grey"
"729238","grey"
"729252","grey"
"729262","grey"
"729264","grey"
"729288","grey"
"729291","turquoise"
"729296","grey"
"7293","grey"
"729307","grey"
"729330","grey"
"729338","grey"
"729359","magenta"
"729375","greenyellow"
"729384","grey"
"729396","grey"
"7294","grey"
"729420","grey"
"729438","turquoise"
"729440","blue"
"729444","grey"
"729447","grey"
"729451","grey"
"729454","grey"
"729461","grey"
"729467","grey"
"729468","grey"
"729475","blue"
"7295","yellow"
"729506","grey"
"729515","blue"
"729522","yellow"
"729528","grey"
"729533","grey"
"729540","grey"
"729582","grey"
"729583","grey"
"729597","grey"
"7296","turquoise"
"729603","turquoise"
"729609","grey"
"729614","pink"
"729627","grey"
"729633","grey"
"729648","grey"
"729652","brown"
"729658","pink"
"729665","grey"
"729668","grey"
"729678","yellow"
"729683","brown"
"729689","grey"
"7297","blue"
"729723","grey"
"729732","grey"
"729737","grey"
"729739","grey"
"729747","grey"
"729756","grey"
"729767","grey"
"729770","yellow"
"729786","grey"
"729799","turquoise"
"7298","grey"
"729800","grey"
"729815","grey"
"729830","yellow"
"729852","turquoise"
"729857","grey"
"729862","grey"
"729867","turquoise"
"729870","grey"
"729873","grey"
"729877","grey"
"729887","turquoise"
"7299","grey"
"729911","blue"
"729920","tan"
"729930","grey"
"729950","grey"
"729956","grey"
"729966","grey"
"729967","yellow"
"729970","grey"
"729975","blue"
"729987","grey"
"729991","brown"
"729993","yellow"
"730","brown"
"730005","grey"
"730013","grey"
"730051","blue"
"730087","grey"
"730091","grey"
"730092","turquoise"
"730094","blue"
"730098","brown"
"7301","brown"
"730100","grey"
"730101","blue"
"730102","grey"
"730109","grey"
"730112","turquoise"
"730130","grey"
"730152","grey"
"730159","grey"
"730183","blue"
"730198","grey"
"7302","grey"
"730202","grey"
"730227","grey"
"730249","grey"
"730257","grey"
"730268","grey"
"730291","grey"
"730338","grey"
"730394","grey"
"7305","red"
"7306","blue"
"730668","grey"
"7307","grey"
"730755","grey"
"730811","blue"
"730971","grey"
"731","grey"
"7311","green"
"731157","grey"
"731220","blue"
"731223","grey"
"731275","grey"
"7314","grey"
"731424","grey"
"7316","turquoise"
"731656","grey"
"7317","turquoise"
"731779","grey"
"731789","grey"
"7318","grey"
"7319","turquoise"
"732","grey"
"7320","grey"
"7321","turquoise"
"7322","yellow"
"732253","grey"
"732265","grey"
"732275","grey"
"7323","turquoise"
"732360","turquoise"
"7324","turquoise"
"7325","yellow"
"7326","black"
"7327","blue"
"7328","grey"
"7329","brown"
"733","green"
"7332","brown"
"7334","blue"
"7335","turquoise"
"7336","blue"
"7337","blue"
"734","grey"
"7341","yellow"
"7342","blue"
"7343","green"
"7345","yellow"
"7347","grey"
"7348","grey"
"7349","green"
"735","grey"
"7350","grey"
"7351","red"
"7352","green"
"7353","grey"
"735301","green"
"7355","turquoise"
"7356","grey"
"7357","blue"
"7358","turquoise"
"7360","grey"
"7363","grey"
"7364","grey"
"7365","grey"
"7366","grey"
"7367","grey"
"7368","black"
"7369","grey"
"7371","brown"
"7372","grey"
"7373","grey"
"7374","magenta"
"7375","magenta"
"7376","blue"
"7378","turquoise"
"7379","grey"
"738","turquoise"
"7380","grey"
"7381","brown"
"7384","turquoise"
"7385","blue"
"7386","grey"
"7388","yellow"
"7389","brown"
"7390","brown"
"7391","brown"
"7392","magenta"
"7398","turquoise"
"7399","grey"
"740","turquoise"
"7401","grey"
"7402","brown"
"7403","brown"
"7404","grey"
"7405","black"
"7407","turquoise"
"7408","blue"
"7409","red"
"741","brown"
"7410","grey"
"7411","blue"
"7412","grey"
"7414","turquoise"
"7415","grey"
"7416","blue"
"7417","blue"
"7419","yellow"
"7421","grey"
"7422","grey"
"7423","blue"
"7424","grey"
"7425","brown"
"7428","turquoise"
"7429","grey"
"7430","magenta"
"7431","yellow"
"7432","yellow"
"7433","yellow"
"7434","grey"
"7436","black"
"7439","pink"
"744","blue"
"7441","grey"
"7442","blue"
"7443","blue"
"7444","grey"
"7447","yellow"
"7448","turquoise"
"745","pink"
"7450","grey"
"7453","grey"
"7454","red"
"7455","grey"
"7456","brown"
"7458","turquoise"
"746","green"
"7461","green"
"7462","red"
"7464","yellow"
"7465","turquoise"
"7466","turquoise"
"7468","grey"
"7469","blue"
"747","yellow"
"7471","blue"
"7472","yellow"
"7474","turquoise"
"7475","grey"
"7476","grey"
"7477","magenta"
"7478","blue"
"7479","grey"
"7480","brown"
"7481","grey"
"7482","grey"
"7483","green"
"7484","grey"
"7485","turquoise"
"7486","brown"
"7490","grey"
"7494","greenyellow"
"7498","grey"
"7499","grey"
"750","grey"
"7503","grey"
"7504","blue"
"7507","turquoise"
"7508","grey"
"751071","turquoise"
"7511","grey"
"7512","grey"
"7514","turquoise"
"7515","turquoise"
"7516","turquoise"
"7517","yellow"
"7518","turquoise"
"751816","grey"
"752","grey"
"7520","brown"
"752014","turquoise"
"7525","turquoise"
"7528","brown"
"7529","blue"
"753","black"
"7531","yellow"
"7532","blue"
"7533","yellow"
"7534","blue"
"7535","blue"
"7536","grey"
"7538","red"
"7539","turquoise"
"754","yellow"
"7541","salmon"
"7542","blue"
"7543","brown"
"7544","grey"
"7545","turquoise"
"7546","magenta"
"7547","turquoise"
"7549","grey"
"755","green"
"7551","blue"
"7552","turquoise"
"7553","grey"
"7554","turquoise"
"7555","grey"
"7556","green"
"7559","turquoise"
"7561","grey"
"7562","black"
"7564","grey"
"7565","turquoise"
"7566","green"
"7567","grey"
"7568","grey"
"7569","brown"
"757","grey"
"7570","turquoise"
"7571","grey"
"7572","turquoise"
"7574","grey"
"7576","turquoise"
"7579","turquoise"
"758","yellow"
"7580","grey"
"7581","black"
"7582","blue"
"7584","grey"
"7586","black"
"7587","turquoise"
"7589","blue"
"759","grey"
"7592","turquoise"
"7593","green"
"7594","turquoise"
"7596","turquoise"
"7597","turquoise"
"760","greenyellow"
"761","grey"
"762","greenyellow"
"7620","grey"
"7621","brown"
"7625","grey"
"7626","grey"
"7627","grey"
"7629","grey"
"763","grey"
"7633","grey"
"7634","grey"
"7637","grey"
"7638","turquoise"
"7639","turquoise"
"7643","brown"
"7644","turquoise"
"765","grey"
"7652","grey"
"766","brown"
"767","purple"
"7673","grey"
"7675","turquoise"
"767557","pink"
"767558","blue"
"767561","grey"
"767562","grey"
"767563","grey"
"767564","grey"
"767565","grey"
"767566","grey"
"767567","grey"
"767568","grey"
"767569","grey"
"767577","grey"
"767578","grey"
"767579","grey"
"767580","grey"
"767581","grey"
"767582","grey"
"767583","grey"
"767584","grey"
"767585","grey"
"767588","grey"
"767589","grey"
"767590","grey"
"767591","grey"
"767592","grey"
"767593","grey"
"767594","grey"
"767595","grey"
"767596","grey"
"767597","grey"
"767598","grey"
"767599","grey"
"767600","grey"
"767603","grey"
"767604","grey"
"767605","grey"
"767606","grey"
"767609","grey"
"767610","grey"
"767611","grey"
"767612","grey"
"7678","grey"
"767811","grey"
"767846","grey"
"768","grey"
"768096","brown"
"768097","yellow"
"7681","black"
"768206","brown"
"768211","grey"
"768212","grey"
"768213","turquoise"
"768214","grey"
"768216","grey"
"768217","grey"
"768218","grey"
"768220","grey"
"768222","yellow"
"768239","grey"
"7686","grey"
"7690","turquoise"
"7691","green"
"7692","green"
"7693","turquoise"
"7694","grey"
"7695","green"
"7696","yellow"
"7697","blue"
"7699","grey"
"770","brown"
"7700","turquoise"
"7701","grey"
"7702","greenyellow"
"7703","brown"
"7704","turquoise"
"7705","black"
"7706","grey"
"7707","turquoise"
"7709","green"
"771","grey"
"7710","purple"
"7711","grey"
"7712","grey"
"7716","yellow"
"7718","brown"
"7726","green"
"7727","grey"
"7728","turquoise"
"773","yellow"
"7730","grey"
"7732","brown"
"7733","turquoise"
"7737","brown"
"7738","blue"
"7739","grey"
"774","yellow"
"7741","grey"
"7743","grey"
"7745","turquoise"
"7746","blue"
"7748","grey"
"775","yellow"
"7750","turquoise"
"7752","green"
"7753","grey"
"7754","blue"
"7755","green"
"7756","brown"
"7757","grey"
"776","blue"
"7760","turquoise"
"7761","blue"
"7762","blue"
"7763","blue"
"7764","turquoise"
"7766","blue"
"7767","turquoise"
"7768","brown"
"7769","greenyellow"
"777","yellow"
"7770","brown"
"7771","brown"
"7772","turquoise"
"7773","brown"
"7775","turquoise"
"7776","brown"
"7779","turquoise"
"778","brown"
"7780","grey"
"7781","yellow"
"7782","turquoise"
"7783","grey"
"7784","grey"
"7786","turquoise"
"7789","turquoise"
"779","yellow"
"7791","grey"
"7798","yellow"
"7799","grey"
"780","yellow"
"7802","grey"
"7803","turquoise"
"7804","grey"
"7805","red"
"780776","brown"
"780851","grey"
"780853","grey"
"7809","grey"
"781","blue"
"7812","salmon"
"7813","turquoise"
"7818","grey"
"782","yellow"
"7827","grey"
"783","yellow"
"7832","red"
"7837","grey"
"784","yellow"
"7840","turquoise"
"7841","grey"
"7844","turquoise"
"7846","grey"
"7849","grey"
"785","blue"
"7850","red"
"7851","grey"
"7852","grey"
"7855","black"
"7857","blue"
"786","grey"
"7862","grey"
"7866","green"
"7867","magenta"
"7869","pink"
"7871","turquoise"
"7873","green"
"7874","grey"
"7879","grey"
"788","magenta"
"7881","blue"
"7884","blue"
"78986","brown"
"78987","grey"
"78988","brown"
"78989","grey"
"78990","brown"
"78991","greenyellow"
"78992","brown"
"78994","green"
"78995","grey"
"78996","yellow"
"78997","brown"
"78998","grey"
"78999","brown"
"790","yellow"
"79000","grey"
"79001","green"
"79002","green"
"79003","brown"
"79004","brown"
"79005","green"
"79006","green"
"79007","brown"
"79008","grey"
"79009","grey"
"79012","yellow"
"79015","turquoise"
"79016","brown"
"79017","yellow"
"79018","turquoise"
"79019","green"
"79020","grey"
"79022","grey"
"79023","grey"
"79024","grey"
"79025","grey"
"79026","brown"
"79027","turquoise"
"79029","grey"
"7903","turquoise"
"79031","grey"
"79033","brown"
"79034","green"
"79035","brown"
"79036","blue"
"79037","brown"
"79038","magenta"
"79039","turquoise"
"79041","blue"
"79042","turquoise"
"79047","magenta"
"79048","black"
"7905","blue"
"79050","turquoise"
"79053","turquoise"
"79054","grey"
"79056","red"
"79057","blue"
"79058","green"
"79064","turquoise"
"79065","turquoise"
"79066","grey"
"79068","blue"
"79070","brown"
"79071","green"
"79072","green"
"79073","red"
"79074","turquoise"
"79075","grey"
"79077","turquoise"
"79078","turquoise"
"79080","grey"
"79081","green"
"79083","blue"
"79084","grey"
"79085","yellow"
"79086","green"
